Temp Enfriamiento,Hum Enfriamiento,Durabilidad media
29.090223923361304,13.089066168742034,99.50845177084366
28.74905044164809,13.02906251673693,99.51012214879538
28.938860316983657,12.957064410393263,99.48695860531384
28.608486171250487,13.131734801185644,99.50982698295716
29.02635900699726,13.037691658928575,99.50837686414775
28.796362992218256,13.290172997278617,99.50982698295716
29.30314238326829,12.89679496261993,99.47157161431127
29.153252482646337,13.127097876575268,99.50815660500544
28.92904279874189,13.219243165848464,99.5103782659143
28.731980955536777,13.016757202538823,99.48850600612792
28.545466434382654,13.113734210824187,99.50982698295716
28.882041188777915,13.371564754310292,99.5103782659143
29.02012685305812,13.255150215037249,99.50808169830955
28.683101848970196,12.92382554391904,99.47324199226298
29.129178794825233,13.063458723658597,99.50845177084366
28.84540758578632,13.17346861568308,99.51030672601222
28.970780175987862,12.993346053818387,99.46766878345994
28.5714683194889,12.826716787327806,99.47523790409784
29.36794351063608,13.289156263710447,99.50815660500544
28.769223339944986,13.130783235096533,99.50982698295716
29.220079988487466,13.224053404064929,99.50815660500544
28.906791526684646,13.070215966677004,99.51067343175251
29.065930270970323,12.93572148484425,99.48326614082914
28.681094392794254,13.062033181319016,99.51012214879538
28.978081616516057,12.996914286678317,99.48676072148032
28.859594993276538,13.108274849008838,99.5103782659143
29.125598769451706,12.879084126520393,99.47157161431127
28.704024069299752,13.035665586938324,99.51012214879538
28.96228857555022,13.144532388019456,99.50808169830955
28.53939207400492,12.958099763093584,99.4864073223567
28.854045361969703,13.335900815477155,99.5103782659143
29.216022782046327,13.17270329555583,99.50815660500544
29.000355647280703,13.044461023162183,99.50837686414775
28.720944708696322,13.079502658569501,99.51012214879538
28.8259998449006,12.963928323101268,99.48688706541178
29.115269885490285,12.831035197598318,99.47157161431127
28.601830643990695,13.263571926961594,99.50982698295716
28.933249093791105,13.164857238239588,99.5103782659143
29.311216747628936,13.084843794884216,99.50845177084366
28.7763023625713,13.424918154359293,99.50982698295716
29.003656207847076,12.996825363861772,99.48676072148032
28.664168930282635,13.189220005294999,99.50982698295716
29.495658236498613,12.919188820431593,99.47157161431127
28.857051502958885,12.44940920467072,99.47518103994665
29.100770681442977,13.313649814194061,99.50815660500544
31.391759945256464,13.107316730910473,99.49799060365078
28.76557402585071,13.227281092164139,99.50982698295716
28.530776314477468,13.031395326240448,99.51012214879538
28.908699221753242,14.872306647671985,99.50458243850842
29.03727339195747,13.134153849630646,99.50808169830955
29.212644018994453,12.890099080912773,99.47157161431127
28.696812186527037,11.439942240032641,99.39718781898023
28.84534469538255,13.007763901468156,99.488985749183
29.002907081247724,12.755808355539079,99.47172075276927
28.607451373493042,13.360807518721282,99.50982698295716
28.440146123439202,13.250519866340131,99.50982698295716
29.132500838675707,13.094889095138868,99.50845177084366
28.900154011535886,13.185391665709979,99.5103782659143
28.753453075983856,12.963615234972771,99.4864073223567
29.3096758009606,13.075052227336549,99.50845177084366
28.990255425134304,13.153023590528585,99.50808169830955
28.849337526593473,13.284030027407445,99.51030672601222
29.126971794465828,13.00941265051968,99.48683562817621
28.653062444028347,12.84247574923672,99.47324199226298
28.782600652838873,13.100793257195026,99.50982698295716
28.968685903614915,13.188623530458745,99.50808169830955
28.475679277697342,12.929359283518657,99.48291935765344
29.066775281539552,13.037596062120889,99.50845177084366
28.887881242688977,13.269883924979407,99.5103782659143
28.68754014874513,13.471757460845494,99.50403115555129
27.054842636117044,13.13754640920909,99.50287991571996
29.21052706666723,13.208053800222089,99.50815660500544
28.817359702063214,13.336262994717256,99.51030672601222
29.411973782901686,13.036696558527511,99.50845177084366
28.551069761174276,12.952876825218246,99.48493651878086
28.980559736718426,13.093501968919059,99.50837686414775
28.738645575668897,13.394992452710937,99.50982698295716
29.07981500369151,13.15999044142547,99.50815660500544
28.918173110946658,13.241267947741656,99.5103782659143
29.226509535021123,12.878973214592998,99.47157161431127
28.623196823201727,13.014629913400821,99.48850600612792
28.824188185799002,13.089871771786173,99.51060189185046
28.760055989071642,12.949248528276517,99.48493651878086
29.04177355451969,13.069286140348169,99.50837686414775
28.52532780865944,13.121670663464116,99.50982698295716
28.823616671870283,13.004970290042632,99.488985749183
28.973913629491225,12.820499124036214,99.47349261945021
28.7127104257253,13.07333932834863,99.51012214879538
28.360631214961252,13.169126840129554,99.5092851292219
29.18017621579799,12.916658751704489,99.47157161431127
28.90134100975164,12.984708479974982,99.46996535106469
28.627809256071014,12.137587317325277,99.47100593301745
29.074240279591642,13.09903069611539,99.50815660500544
28.865187413326414,13.201346448061974,99.5103782659143
26.37139332795575,13.044605853917231,99.50330097156086
30.68440560877924,13.136073392158504,99.49981703565263
29.327503530632498,12.89111154795741,99.47157161431127
28.8051278922081,13.297620387266363,99.51030672601222
28.680844784375594,12.98932169002613,99.46941406810755
28.96597844333761,12.685485984697841,99.46905810794193
29.096687294516446,13.080299953208812,99.50845177084366
28.48063666757134,13.18907037834973,99.50982698295716
28.766156289939428,12.94315443648402,99.48493651878086
28.940869021990764,13.266767469188556,99.5103782659143
29.652897182358632,12.805111072699725,99.47179565946517
28.600370798998668,13.128000700752365,99.50982698295716
29.177522727789743,13.18820843444843,99.50815660500544
28.811580473395274,13.042242031266305,99.51060189185046
28.736576756830477,13.015564938375187,99.48850600612792
29.037095378176964,13.058777901780898,99.50837686414775
28.847334488986935,12.900659825294095,99.47372173531807
28.509654543605013,12.97837328311685,99.46941406810755
28.68135346178314,13.066738200363512,99.51012214879538
28.969028681270476,13.12300315589311,99.50808169830955
29.236463274058167,12.990677016612763,99.46774369015584
32.944036698661975,12.857218999008031,99.46630622265162
28.817384747123604,13.0661838873516,99.51060189185046
28.35215751278467,12.928077664849875,99.48237750391817
28.627032041757047,12.776480557957154,99.47346603741688
28.74855078036453,13.031634176843392,99.51012214879538
28.877379263720364,13.097105068817267,99.5103782659143
29.059766185958985,12.99917612872259,99.48683562817621
28.814689800256733,13.143971515491824,99.51030672601222
28.607877970572204,12.939303617584493,99.48493651878086
29.105833501863955,13.049650094655798,99.50845177084366
28.9579347664012,13.130606507836253,99.50808169830955
30.447265448953704,12.85116087735195,99.47293128468964
29.45491450205222,13.050499176399969,99.50845177084366
28.775113209923894,12.937156854232597,99.48493651878086
28.467152844054482,13.195339739605288,99.50982698295716
29.295696547398975,13.07444589415197,99.50845177084366
29.00398376396485,12.992348154153353,99.46766878345994
28.681044750904586,13.14268467059815,99.50982698295716
28.861082176470873,13.217311132040166,99.5103782659143
29.123649868402573,13.03732413789286,99.50845177084366
28.79049858858908,12.899184200327483,99.47324199226298
28.95994394657958,13.104017196714981,99.50808169830955
28.552509686940287,12.975457827808833,99.46941406810755
28.70807813772819,13.178408208036318,99.50982698295716
28.885041211038672,13.077790655423582,99.51067343175251
29.87474105225496,13.013833528384493,99.48311180707141
29.169941429340252,12.901396354052341,99.47157161431127
29.019650474594513,12.75756372466451,99.47172075276927
28.82396886715322,13.088068417944543,99.51060189185046
28.636136583767772,13.072062477648466,99.51012214879538
28.808031154082684,12.963077500440518,99.48688706541178
28.466445202444493,12.830805218296849,99.47324199226298
28.739483420124603,13.089095733549765,99.51012214879538
28.881553576939307,12.989139344543371,99.46996535106469
28.275911141227958,13.12556247450473,99.5092851292219
28.5954759643697,13.038752085277357,99.51012214879538
29.07756980547395,12.86869179133421,99.47157161431127
28.89930390903848,14.4039434501951,99.50458243850842
28.751022866168448,14.097097778966695,99.50403115555129
29.348078467865015,12.966872221728583,99.48473694440499
28.998077553598424,13.115606543706992,99.50808169830955
29.158384881751953,13.03560224702591,99.50845177084366
28.5620684473196,12.934228918363665,99.48493651878086
28.834479001115415,13.149342997506649,99.51030672601222
28.64890293121976,13.073647365415356,99.51012214879538
28.95998562377749,13.260818325628044,99.50808169830955
28.437905615712143,13.022002180932342,99.48850600612792
28.781597958970455,12.90780759340708,99.47324199226298
29.228083261777225,13.196778055296278,99.50815660500544
29.051559924123367,13.133678019789297,99.50815660500544
28.873422627312415,12.98728695874571,99.46996535106469
28.72069599884977,13.07277301001198,99.51012214879538
28.978133615209067,13.147739776092562,99.50808169830955
28.643553639637908,12.829814877039308,99.47523790409784
29.143817066568758,12.956083111183933,99.48473694440499
28.867355499720645,13.261980817113738,99.5103782659143
28.772076607680965,13.058600429416698,99.51012214879538
29.03645599602302,13.195695809700903,99.50808169830955
28.562572397004566,13.097437077598586,99.50982698295716
31.917151362449864,12.905791844828128,99.4684664870084
28.901586458112615,13.344506064456723,99.5103782659143
29.25857351508127,13.014392295386338,99.48683562817621
28.698750819693604,13.148357542112757,99.50982698295716
28.379973578974436,13.002448575227671,99.48796415239269
29.079584705052547,13.236604391717801,99.50815660500544
28.84859249859653,13.072826714710882,99.51060189185046
28.80802546542578,12.727509043441964,99.47394578047195
28.521722474126413,12.910921438916963,99.47324199226298
28.690823856017936,13.05551616005524,99.51012214879538
28.949481628962513,12.959580868123647,99.48695860531384
28.801625806503303,12.840961041861382,99.47372173531807
29.543067633746187,13.079000764593252,99.50845177084366
29.068883371639146,13.002113851448325,99.48683562817621
28.641112593046888,13.158326608939241,99.50982698295716
30.986134458110122,13.087187995049119,99.50006956874245
28.877940777152695,12.938398007292983,99.48548780173799
29.198149998427454,13.302207567198307,99.50815660500544
28.966029881522307,13.188768461664917,99.50808169830955
28.756689824515465,13.006085852080442,99.48850600612792
28.489517716840766,13.082594774258686,99.51012214879538
29.3794356496559,12.79074244223886,99.47179565946517
28.84978535292809,13.146586238649421,99.51030672601222
28.198928752494457,12.88741931041729,99.47270013852774
29.03432972037688,13.238090370948076,99.50808169830955
28.657112168103588,13.013695579911975,99.48850600612792
28.934270686454212,13.094771313233542,99.51067343175251
29.150460825685453,12.973484143473653,99.48473694440499
28.78385985956306,13.061387821165194,99.51012214879538
28.55901976133164,12.853869566868115,99.47324199226298
28.918900421099927,11.772253029813548,99.46850958090364
28.709054179110993,13.098603150851394,99.50982698295716
28.41190569694533,12.93890304364641,99.48493651878086
29.052776718475695,13.006724030207874,99.48683562817621
28.873151873067133,13.130977366326826,99.5103782659143
29.228910769989543,12.625886761226061,99.46797174672797
28.7607522306586,13.042666107138565,99.51012214879538
28.98716232037884,12.926319279540744,99.48117407300582
28.59302291123485,11.095847413580433,99.35656268376337
28.8560364352343,13.193055169164227,99.5103782659143
29.063308189585644,13.094657102547135,99.50845177084366
28.70186651770125,13.008642351072236,99.48850600612792
28.951147864600472,13.268166498970865,99.50808169830955
29.130991405416626,12.876868118110798,99.47157161431127
29.323143094500335,14.543871668649647,99.50236077759955
28.783979818374174,13.13484702665905,99.50982698295716
28.517091808776875,13.03151546990925,99.51012214879538
28.878356642292168,12.960248749461606,99.48695860531384
28.64288736263442,13.189293245677991,99.50982698295716
29.00396826768303,12.78547486079313,99.47172075276927
28.801481452277322,13.080271441953922,99.51060189185046
28.3313069234251,13.062447480081566,99.50958029506013
28.71982518094853,12.913561912498269,99.47324199226298
28.565722559053487,13.111021319500074,99.50982698295716
28.821579723103312,12.980335686033342,99.46989381116262
29.12223680234607,13.224373016109627,99.50815660500544
28.97439889766231,13.052561442453067,99.50837686414775
28.76717992122272,13.37934608133886,99.50982698295716
28.599547153970335,13.131471192905163,99.50982698295716
28.882978976851827,12.87277284240914,99.47379327522013
29.19770060133246,12.980120118793826,99.46774369015584
28.69861603885862,13.282725796970173,99.50982698295716
28.443670147349028,13.05495511345394,99.51012214879538
28.994750383787217,13.193488520507561,99.50808169830955
28.838021214978212,12.96896195112654,99.48688706541178
29.088851959089965,13.115352497914701,99.50815660500544
29.289070514459695,13.048581186071099,99.50845177084366
28.91801204131561,12.831458760829252,99.47379327522013
30.12831929052799,13.167650571882193,99.49981703565263
28.680073130094268,12.925428086095947,99.48291935765344
28.791354965105594,13.038316179433965,99.51012214879538
28.99641210997002,13.336837288993491,99.50808169830955
28.5376200663436,13.241216757370173,99.50982698295716
28.882525667103312,13.122234947731757,99.5103782659143
28.676852407741514,12.96964535752098,99.4864073223567
29.151441800390433,13.097415081966092,99.50815660500544
29.02166242986718,12.885574849739509,99.47149670761537
28.7971946504182,13.168237474824254,99.50982698295716
28.323001381031816,13.026409714929855,99.50958029506013
28.93090492685679,12.944090117312392,99.48548780173799
28.640438232022085,13.207906891197291,99.50982698295716
29.128641598860398,13.095037477553578,99.50815660500544
29.376067918012385,12.744770540717184,99.47179565946517
28.77327599514383,13.03149447354373,99.51012214879538
28.464071205470294,13.143218135099723,99.50982698295716
28.908411087575924,13.284305313919736,99.5103782659143
29.015006962289117,12.950188786467749,99.48319123413324
28.601437157616505,12.84720698705779,99.47324199226298
28.75668217370856,13.03417295256571,99.51012214879538
29.250420394456654,13.214410234269037,99.50815660500544
28.84038132168594,13.104069303131194,99.51030672601222
29.067904250741567,12.982590158145943,99.46774369015584
28.93304691399403,11.448540680483916,99.41470494626192
28.684485506941254,13.08397103145474,99.51012214879538
28.521261365857832,12.904405979341654,99.47324199226298
29.477633025450295,13.320545367187153,99.50815660500544
29.16844686154767,13.160388270893856,99.50815660500544
28.813662294779153,13.016337796164986,99.488985749183
28.980250950982647,13.962625315047939,99.50228587090366
28.69504607208151,13.2224022148683,99.50982698295716
28.864424569751943,13.074822513185646,99.51067343175251
29.106815405241626,12.98807562866252,99.46774369015584
28.877026863902532,13.071848799804986,99.51067343175251
28.85615832377825,12.899508406750638,99.47379327522013
28.58015699128756,13.059470895023155,99.51012214879538
28.978656324817877,12.824257096252305,99.47349261945021
28.77219297965329,12.965196776558255,99.4864073223567
28.685266664374726,13.069460971270695,99.51012214879538
26.864474334927984,13.020968060111954,99.4816848288934
27.323499496375643,13.121588678498776,99.50161806841594
28.419286470290118,12.928062327130014,99.48291935765344
29.073623180948893,13.065604122791738,99.50845177084366
29.25925218885484,12.794831283102775,99.47179565946517
28.911134868790114,13.14884770205121,99.5103782659143
28.83501741046894,12.972077316945239,99.48688706541178
28.61438274699443,12.894651420733519,99.47324199226298
27.61483387223833,13.021499396710182,99.47891619820561
29.01773768119562,14.23311633337603,99.50228587090366
28.75803991999257,13.138836041191004,99.50982698295716
28.930824943374127,13.074325694238308,99.51067343175251
29.20467788515501,14.974330245624433,99.50236077759955
28.932946417923123,12.992953565916892,99.46996535106469
29.09327939842079,12.701047636394797,99.47179565946517
28.53520781281201,12.872128957508828,99.47324199226298
28.7536787783036,13.062904332205738,99.51012214879538
28.192968350888226,13.080011298402617,99.50958029506013
28.900918004621403,12.946757478874186,99.48548780173799
28.67473405276948,13.203913776297279,99.50982698295716
29.040543239330795,13.005277340315594,99.48676072148032
29.366464420445364,13.111460065004076,99.50815660500544
28.8277983037204,12.929000729417393,99.4833991007085
29.16217996232593,13.16489367641498,99.50815660500544
28.94762041310082,13.044902255923802,99.51067343175251
29.291724548512377,12.858170923057589,99.47157161431127
28.988718662455284,12.99880608658536,99.48676072148032
29.16380051806201,12.812046731235718,99.47179565946517
28.947306940634167,13.023518104982424,99.48905728908505
29.05634469245831,12.26931341303284,99.4729593790378
28.63246829455007,12.938341394285759,99.48493651878086
28.870041562603088,13.105106354389632,99.5103782659143
28.741183944268432,13.172959664128678,99.50982698295716
28.405410452998304,13.040748000651885,99.51012214879538
28.94918101827611,12.9229266224541,99.47379327522013
29.21401834789971,13.214813239753745,99.50815660500544
29.06642495514814,13.1020932127447,99.50815660500544
29.572947990332032,12.99021310487877,99.46774369015584
28.820180211624002,13.07241309298261,99.51060189185046
28.579582012990684,12.864832366279296,99.47324199226298
29.71365128119477,13.15831808287124,99.50443278390064
28.706865852414133,12.971691665752424,99.4864073223567
28.94304037470303,11.30002752631624,99.39560035449243
28.86958658598781,13.046490483045936,99.51067343175251
29.083254135068113,12.903631868486217,99.47157161431127
29.435608221554837,13.017706132277663,99.48683562817621
28.501853362243153,13.258526072548278,99.50982698295716
28.937898560822486,12.790638134500337,99.474017320374
28.723650617754338,13.15094943006216,99.50982698295716
